"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Sint Maarten (Dutch part)","SXM","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1108116839.82084","1143576512.44684","1196181066.28574","1212814522.26835","1228662707.79684","1248080304.4804","1253072625.69832","1259338013.09881","1186296367.36224","1108000833.9583","1205504907.34664","1006596597.63444","1080078149.26176","1184845729.74014",
"Seychelles","SYC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","134218307.48342","127665398.784592","138400247.597258","152427947.1869","161450533.048928","159738235.360096","181936271.329624","182854575.487629","196666012.450614","196666012.450614","214113965.143673","248054830.731646","263702893.379738","287579044.655217","291325767.305709","300582367.01152","349510105.832363","327874637.545332","397225672.743182","459964848.52701","436503527.284722","419581232.262577","410891392.697207","408359335.112703","425941748.071","469787091.158776","473366618.075208","496441121.837754","522883613.311725","576665615.790325","619654689.891481","636759800.688853","682434861.072902","732275609.226259","714433210.124164","717898473.384921","789673574.7456","885963541.45564","907824168.548918","924818683.364334","964153056.339373","942255569.964092","953683555.543133","897538979.26277","871955043.734561","950481237.430745","1039884724.53677","1132185583.74941","1101322813.1554","1074016880.22433","1122402758.84384","1229140829.54446","1267375448.98915","1283264978.09837","1335412911.94414","1391427967.33495","1462457955.51642","1503171977.00388","1558931154.08122","1634959387.74299","1493548374.83451","1574199987.07557","1712729588.65624",
"Syrian Arab Republic","SYR","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","2417037663.14136","2678876897.67653","3335772262.62209","3047136339.17563","3329647434.73088","3406208477.98724","3145324739.24413","3405055674.43009","3532032932.1012","4194921878.05194","4119545303.67033","4488484141.89528","5640261274.31113","5049734100.43728","6352352038.74718","7391061713.67752","8296795424.69669","8147493107.76517","8957564952.84515","9037107128.46046","10348221199.8471","11150761337.7671","11461765733.4178","11727717661.2401","10835164437.7507","11848339788.4073","10906049742.6365","11089520292.0495","13086869328.2928","11300867342.9627","11723469594.7018","12622245661.6068","14259703093.2257","15136802539.5242","16228624527.4448","17368943361.4681","19075540946.3138","20033858832.3212","21393217162.0703","20633019914.4027","20772425384.4259","20989972316.2329","21820090442.8695","23392104687.2761","25006852184.8063","26561047512.2736","27901369911.4266","29484658754.0511","30804590433.82","32625771002.592","34319670312.8663","35297781892.6902","26000693092.0829","19162488016.2659","17186770366.7574","16468399180.3822","15413500927.5625","15302017884.0832","15515201936.7427","15704596816.7875","15096250725.9744","","",
"Turks and Caicos Islands","TCA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","777808573.000464","770245945.259462","778494332.034517","846311282.16842","942070000","1010381196.60485","985220492.150769","1040500784.15735","1095902784.09258","802388490.184892","874398913.37179","870031424.885788",
"Chad","TCD","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","1696963334.86966","1720682532.47818","1812913114.08525","1783916402.48978","1739123339.0469","1749666387.96668","1718048299.78438","1731229190.08874","1723313683.60864","1841900244.30681","1876153261.52859","1833984346.0349","1855068125.25363","1699597035.95726","1783928535.37866","1944665264.95545","2002631171.78179","2047382465.58301","2037767257.56486","1600847792.97444","1504033789.28944","1519719629.94713","1600973096.44706","1851985149.95245","1889930453.51831","2301798717.13546","2207846946.58513","2155105711.11719","2488766915.65072","2610336586.79918","2501264393.68329","2714750740.58027","2931969983.08159","2471362276.52507","2721881493.51348","2755538900.5274","2816559566.43954","2975790728.8789","3182655199.45664","3160922431.51131","3133116396.65228","3498379325.04976","3795434053.80357","4354185216.86851","5818470354.59432","6826958691.67022","6871215271.58624","7096007050.26057","7312626256.59174","7621050568.94282","8653710607.5918","8660881920.12973","9430191345.16564","9967712380.36026","10655483043.9658","10950392257.2764","10265387503.6591","9958586279.43722","10195006882.0943","10526057302.0509","10357639676.0717","10233348981.3857","10462164584.6467",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","288011981309.729","249213607645.681","247576469385.609","263387961214.928","292088946370.532","323251429882.072","349369928941.867","344402827979.41","350215856084.252","390225510034.009","442604701894.194","472575245649.344","495796328715.484","536779705868.685","557395294887.189","595539835719.061","612454566947.003","658832388101.985","719811787064.253","770958989091.912","829206703843.247","875687002706.955","932084181832.151","1004218616283.78","1104127779535.76","1191382938283.03","1276452521986.53","1393175148509.04","1528819042214.51","1616199308914.45","1699669988587.25","1835772923116.6","2040825388153.32","2271267154085.29","2519572016685.95","2768373896521.92","3019282247733.59","3241028778264.02","3334880654228.31","3547714921910.9","3818615289859.65","4085339595576.56","4414612224337.19","4809372065239.12","5248127146041.35","5771768419825.2","6411244256398.96","7211903670526.98","7833558826451.91","8459046241027.73","9298445453454.92","10102865896132.2","10868264079516","11661253341147.6","12475790884359.7","13310296419270.8","14186954214262.6","15138225414612","16126061981820.9","17058617281017.4","17280366479966.4","18584784365407.1","19218748120731.9",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2323560655884.53","2289706280605.72","2163306485983.71","1959389926267","1869038379282.64","1708087143789.2","1703437994317.69","1721360346731.2","1771732570295.76","1760258148688.38","1803651572516.28","1937104670743.5","1987332500114.47","2086938231578.36","2215936519943.77","2390290385343.37","2549084988156.82","2749190865750.53","2958803955985.11","3090643195905.7","2946284934877.71","3082778395140.95","3265477469861.01","3378300477668.62","3492624051504.18","3574287210059.7","3627425557555.83","3694494725634.67","3853066353805.37","3994797024921","4100506921645.41","4036741517304.92","4333024091089.27","4402620635017.7",
"Togo","TGO","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","728107001.884561","816712653.749129","847532553.936117","889906590.47883","1017038746.22529","1174270014.50341","1284753781.65141","1355420013.24342","1423512138.01571","1577690863.54648","1617516555.74935","1617516555.74935","1740854741.47153","1807659763.68106","1895021232.63604","1941270006.25537","1901444413.59992","2033767553.6618","2258406016.83314","2141697405.99228","2453891696.86529","2372540620.97219","2287546665.35484","2163698710.81459","2283904183.61893","2410787671.90502","2449034922.33538","2461528972.30012","2625032828.64362","2731609730.68683","2724953996.00845","2705880203.81599","2598167587.34694","2205952690.5672","2536457663.03824","2735463878.12527","2977175255.50004","3405214982.92128","3326899241.44428","3409464611.13808","3382752151.22273","3410607043.21112","3541118102.42884","3779087309.20337","3742102691.71397","3567484976.92103","3662028041.44038","3618994803.20301","3766007521.91296","3974565665.71314","4216984726.25567","4486795803.07888","4780389601.84216","5072583414.70717","5372910208.7259","5681469374.10362","5997306762.3193","6258054561.41901","6579622962.09683","6903532926.16514","7039928989.13103","7461731406.54581","7895298291.33172",
"Thailand","THA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","15908737495.0752","16761787274.3126","18028015335.02","19470226056.0738","20800236447.135","22502041392.2761","25004835107.8033","27159247283.1579","29365194746.8672","31288808779.5601","34858220148.556","36564660310.9962","38129082241.6928","42032140204.5521","43909402089.543","46091877306.4381","50390779626.8574","55350977493.4137","61049773840.7465","64329225147.9065","67657323989.595","71653752649.6695","75488911384.4204","79704365037.9145","84289303044.1134","88206429551.4707","93087621442.4878","101948581880.862","115495625735.737","129575126905.326","144044993110.43","156372738600.536","169012953824.518","182959760659.991","197591097851.028","213636118092.657","225710712844.424","219495598737.563","202739227278.718","212009088682.216","221454617337.364","229082065801.905","243168404616.96","260650372861.893","277043566607.813","288645149467.72","302984494643.537","319452161526.133","324964943799.62","322720676649.154","346967941415.307","349882930409.047","375224238005.896","385308372754.376","389101613713.062","401296242133.903","415081400963.284","432422177919.102","450682805586.838","460212753988.881","432291986906.542","438742195046.442","450126385467.767",
"Tajikistan","TJK","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","6548214126.16241","6777401612.26814","6696072789.89912","7626826980.97383","7131083176.59532","7088296703.82544","6585027701.91607","4675369598.85893","3908608991.89839","3076075354.28439","2694139926.20041","2244218600.6791","2281936602.25334","2403172874.00248","2492079473.28518","2699528255.30821","2958165635.0397","3277647634.82636","3638188844.43923","4012922256.88847","4281787988.57047","4581513285.26247","4938871326.95219","5329042076.41546","5536874778.58718","5896771588.58014","6333132721.49017","6808117641.60665","7311918329.86126","7801816908.42608","8271431932.43678","8842160735.77491","9469954148.01493","10189670663.2641","10943706292.3456","11425229369.2088","12499200929.9144","13499137004.3076",
"Turkmenistan","TKM","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","9134688479.30854","10141662024.1433","9710101901.70636","13145978551.505","12540571637.2069","10663751366.9499","10823707656.0003","8951221333.60055","8306729733.44765","8863279974.39482","7852866037.13555","8410419552.77543","9798138736.69806","10334005228.0022","10782898471.2171","10810629921.4189","11164010879.7579","11722256910.1313","13250139963.3514","14704118675.0772","16330291193.8443","18730843999.3395","19873425504.8127","21701780648.8816","24891942388.6142","27654947984.1806","30475752706.6088","33614755226.4132","35799714285.7143","38019296559.4106","40490550853.5767","43000964982.7593","45710025794.8484","44155884917.8236","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","686465171125.053","728413546245.202","758858789777.454","772586292049.069","828078812420.437","873849911370.756","916169042746.506","954915795344.873","1022822201504.6","1092560574610.33","1163820473772.32","1244633189178.38","1334879595821.3","1443764202919.98","1538479659477.92","1594169877393.61","1680892182296.03","1761270539817.86","1837362246064.2","1973507184152.02","2109452641529.21","2125245678912.87","2118343053429.37","2068515195604.83","2145171312901.82","2213474914009.63","2296251112124.24","2374141542575.97","2383246446958.07","2421473147442.24","2413059481100.86","2492993371285.84","2562576834392.89","2686003618628.33","2833458532062.59","2853382601021.48","2969342018759.55","3127707075218.49","3209579712476.91","3222282352160.11","3335898254388.35","3344498403460.49","3360793846411.73","3449206153233.62","3639195795183.85","3788916852494.86","3984590114263.73","4202588704230.96","4367031335748.26","4278800795907.67","4566940985772.32","4778509752840.51","4905097348202.62","5050263816867.57","5123891270685.79","5148471978658.52","5140348142514.84","5242254803681.55","5333138155272.04","5372427536273.7","5031278107358.19","5380065347543.13","5580789819841.26",
